SA1_internal_2021	medianRent
19116	17680
19117	18200
19118	20800
19119	20800
19120	20800
19121	15080
19122	15600
19123	20332
19124	16900
19125	16900
19126	16900
19127	20800
19128	19240
19129	10348
19130	21840
19131	18720
19132	16276
19133	20800
19134	21840
19135	23400
19136	15600
19137	21736
19138	
19139	23400
19140	19760
19141	23400
19142	16120
19143	24960
19144	21840
19145	15600
19146	21996
19147	22360
19148	14040
19149	19760
19150	21840
19151	19084
19152	21840
19153	25480
19154	26468
19155	26520
19156	25740
19157	23920
19158	24960
19159	28600
19160	27560
19161	30160
19162	27560
19163	28600
19164	26000
19165	25480
19166	27560
19167	31720
19168	24336
19169	
19170	30160
19171	30680
19172	28600
19173	26260
19174	31200
19175	26000
19176	26520
19177	28600
19178	28236
19179	24700
19180	27040
19181	29640
19182	29796
19183	
19184	28600
19185	28600
19186	24856
19187	21580
19188	28600
19189	27040
19190	35880
19191	29120
19192	35360
19193	34996
19194	41860
19195	34840
19196	24960
19197	31876
19198	32500
19199	36400
19200	42900
19201	39000
19202	31200
19203	36400
19204	36660
19205	35620
19206	33020
19207	26000
19208	31200
19209	24440
19210	24128
19211	33800
19212	31200
19213	26000
19214	24960
19215	22880
19216	38636
19217	28600
19218	28600
19219	33800
19220	36140
19221	39000
19222	32240
19223	33280
19224	35360
19225	31200
19226	32292
19227	40560
19228	33800
19229	44200
19230	34320
19231	32760
19232	38376
19233	31200
19234	22360
19235	31200
19236	37960
19237	41236
19238	26416
19239	44720
19240	34320
19241	15600
19242	23920
19243	28080
19244	14560
19245	37440
19246	33280
19247	24440
19248	37700
19249	30680
19250	36400
19251	32240
19252	33800
19253	9360
19254	22360
19255	16848
19256	40820
19257	34996
19258	26000
19259	23400
19260	26000
19261	30160
19262	26000
19263	22880
19264	29484
19265	15600
19266	22880
19267	26000
19268	26000
19269	26000
19270	29380
19271	20800
19272	25220
19273	32240
19274	26000
19275	26000
19276	
19277	42224
19278	41340
19279	22360
19280	7800
19281	33800
19282	22776
19283	33800
19284	37180
19285	33800
19286	15288
19287	38792
19288	23556
19289	48880
19290	32136
19291	39780
19292	46800
19293	44200
19294	44200
19295	36400
19296	32500
19297	35204
19298	36400
19299	31460
19300	35672
19301	26520
19302	27040
19303	34216
19304	27040
19305	31200
19306	36400
19307	34320
19308	37700
19309	44200
19310	27560
19311	39000
19312	31876
19313	18200
19314	26000
19315	40820
19316	28964
19317	24960
19318	22880
19319	27300
19320	6552
19321	31200
19322	29900
19323	32760
19324	31720
19325	22360
19326	20800
19327	28600
19328	30680
19329	13000
19330	39000
19331	28600
19332	24856
19333	24960
19334	33800
19335	31252
19336	39000
19337	24960
19338	23036
19339	24024
19340	24180
19341	33540
19342	30212
19343	29380
19344	28600
19345	42276
19346	41600
19347	40040
19348	37960
19349	34476
19350	44200
19351	28340
19352	34736
19353	40560
19354	41600
19355	42640
19356	52000
19357	41600
19358	29380
19359	33176
19360	48360
19361	37960
19362	54600
19363	37960
19364	36400
19365	37180
19366	42120
19367	33020
19368	39000
19369	36400
19370	46540
19371	24856
19372	26000
19373	22880
19374	26000
19375	19760
19376	22100
19377	24596
19378	28600
19379	26000
19380	30316
19381	28600
19382	58760
19383	26520
19384	26520
19385	39000
19386	54600
19387	57200
19388	26000
19389	26000
19390	23920
19391	28600
19392	27040
19393	44876
19394	27300
19395	25116
19396	30420
19397	25896
19398	28600
19399	31200
19400	24960
19401	30940
19402	22100
19403	23920
19404	29120
19405	25740
19406	24960
19407	54600
19408	22620
19409	52780
19410	27040
19411	26000
19412	24180
19413	31460
19414	28600
19415	21840
19416	46280
19417	36920
19418	31200
19419	38740
19420	31200
19421	30160
19422	23920
19423	52000
19424	24180
19425	
19426	19760
19427	
19428	30160
19429	34060
19430	36660
19431	
19432	71240
19433	
19434	25480
19435	24960
19436	10400
19437	91000
19438	44200
19439	52000
19440	57616
19441	46800
19442	35880
19443	39000
19444	44200
19445	37856
19446	45240
19447	43940
19448	40820
19449	39000
19450	21840
19451	20800
19452	59540
19453	78000
19454	11076
19455	54600
19456	35880
19457	16640
19458	41600
19459	19240
19460	
19461	37960
19462	31200
19463	36140
19464	59644
19465	33800
19466	33800
19467	30160
19468	30680
19469	22776
19470	27560
19471	19760
19472	28600
19473	30420
19474	32240
19475	29640
19476	23400
19477	29120
19478	17160
19479	28600
19480	26000
19481	26520
19482	36400
19483	30680
19484	35880
19485	
19486	32396
19487	38220
19488	24180
19489	30160
19490	36400
19491	34996
19492	37336
19493	31200
19494	27300
19495	31720
19496	23816
19497	35620
19498	33800
19499	34112
19500	
19501	34060
19502	36400
19503	41080
19504	
19505	
19506	45760
19507	46020
19508	39000
19509	33020
19510	35360
19511	48100
19512	34320
19513	42900
19514	30420
19515	39676
19516	36400
19517	35360
19518	33696
19519	33800
19520	22100
19521	34476
19522	43160
19523	32760
19524	47580
19525	31460
19526	41600
19527	37856
19528	37960
19529	16276
19530	18044
19531	
19532	52000
19533	33800
19534	41600
19535	14560
19536	33800
19537	30680
19538	34320
19539	40300
19540	40820
19541	41600
19542	35360
19543	33800
19544	29120
19545	46020
19546	37700
19547	36400
19548	32760
19549	23400
19550	28600
19551	36296
19552	
19553	26000
19554	35360
19555	34060
19556	20800
19557	21996
19558	36920
19559	48360
19560	33800
19561	30680
19562	32240
19563	33280
19564	33800
19565	36920
19566	35620
19567	41600
19568	31720
19569	33800
19570	31200
19571	23400
19572	35412
19573	40300
19574	36660
19575	19240
19576	13000
19577	28340
19578	19240
19579	27560
19580	29120
19581	33800
19582	27560
19583	30680
19584	44460
19585	39000
19586	33540
19587	46800
19588	39000
19589	29536
19590	18200
19591	30160
19592	33800
19593	30420
19594	35984
19595	23920
19596	45552
19597	38740
19598	35880
19599	30680
19600	33800
19601	39000
19602	23036
19603	38480
19604	36296
19605	34840
19606	32916
19607	8060
19608	31200
19609	31876
19610	26000
19611	30420
19612	36920
19613	27976
19614	31096
19615	25480
19616	23920
19617	33020
19618	36400
19619	33800
19620	35880
19621	38740
19622	20280
19623	28860
19624	36400
19625	39000
19626	31200
19627	30004
19628	30160
19629	28600
19630	22360
19631	26520
19632	
19633	31200
19634	8736
19635	28600
19636	27040
19637	7800
19638	21840
19639	19968
19640	15600
19641	23400
19642	24960
19643	24440
19644	31200
19645	
19646	21840
19647	21840
19648	29380
19649	31200
19650	21840
19651	33800
19652	26000
19653	23400
19654	7176
19655	31200
19656	29900
19657	29276
19658	22360
19659	33800
19660	27820
19661	25480
19662	28600
19663	25896
19664	22880
19665	23400
19666	11440
19667	33800
19668	26520
19669	23920
19670	22360
19671	23400
19672	23920
19673	26780
19674	28600
19675	22620
19676	27560
19677	23400
19678	23400
19679	23140
19680	32760
19681	20800
19682	32240
19683	21840
19684	33280
19685	30420
19686	22360
19687	
19688	28080
19689	33020
19690	29120
19691	25480
19692	21840
19693	
19694	33280
19695	33800
19696	30160
19697	29900
19698	30836
19699	31460
19700	29120
19701	29796
19702	31720
19703	30160
19704	31200
19705	31720
19706	24960
19707	31460
19708	29276
19709	35360
19710	38220
19711	26000
19712	23920
19713	34060
19714	31720
19715	28080
19716	34060
19717	32500
19718	35360
19719	26000
19720	28080
19721	30680
19722	31200
19723	31200
19724	28600
19725	39000
19726	26000
19727	22880
19728	28080
19729	32760
19730	23400
19731	27976
19732	20800
19733	36920
19734	29276
19735	34112
19736	
19737	
19738	35880
19739	40560
19740	35620
19741	39000
19742	44200
19743	30160
19744	38220
19745	35776
19746	36400
19747	
19748	
19749	
19750	
19751	17160
19752	12220
19753	14508
19754	17160
19755	14560
19756	18460
19757	14560
19758	20800
19759	23400
19760	20176
19761	19656
19762	16796
19763	22880
19764	25480
19765	17472
19766	20800
19767	22880
19768	15600
19769	22880
19770	20800
19771	19760
19772	18980
19773	22880
19774	20800
19775	20800
19776	19240
19777	20800
19778	20800
19779	20800
19780	18200
19781	20800
19782	
19783	22360
19784	18200
19785	18564
19786	18980
19787	22360
19788	18200
19789	18200
19790	16536
19791	17992
19792	15600
19793	21840
19794	
19795	
19796	16380
19797	15860
19798	16796
19799	14976
19800	15600
19801	14560
19802	15600
19803	17160
19804	13520
19805	17940
19806	16016
19807	19500
19808	16380
19809	15600
19810	16900
19811	15080
19812	17160
19813	15236
19814	15600
19815	14820
19816	15600
19817	15132
19818	16380
19819	16276
19820	15860
19821	16276
19822	15600
19823	11180
19824	20800
19825	15600
19826	16536
19827	16120
19828	18200
19829	17680
19830	9360
19831	18980
19832	16640
19833	16640
19834	17836
19835	15860
19836	23400
19837	16120
19838	9204
19839	16380
19840	16640
19841	18876
19842	17420
19843	18200
19844	14300
19845	15080
19846	10452
19847	13416
19848	15600
19849	
19850	20800
19851	19812
19852	20280
19853	18460
19854	20280
19855	20332
19856	19240
19857	23400
19858	19812
19859	28600
19860	18096
19861	18980
19862	
19863	20540
19864	15080
19865	7800
19866	25480
19867	8424
19868	20800
19869	21060
19870	18200
19871	15600
19872	23400
19873	9880
19874	13520
19875	10400
19876	10660
19877	12220
19878	17680
19879	15600
19880	14040
19881	16380
19882	13520
19883	14300
19884	
19885	11700
19886	20800
19887	16640
19888	11336
19889	13780
19890	11960
19891	14560
19892	15340
19893	13000
19894	14560
19895	14560
19896	14560
19897	15600
19898	14196
19899	15236
19900	10400
19901	12376
19902	12272
19903	15600
19904	17680
19905	18980
19906	19344
19907	
19908	16120
19909	18720
19910	8320
19911	13260
19912	19136
19913	20540
19914	14560
19915	14716
19916	15600
19917	16120
19918	15080
19919	15080
19920	16120
19921	15600
19922	15600
19923	15340
19924	13780
19925	17160
19926	14300
19927	14716
19928	15600
19929	15600
19930	14456
19931	11960
19932	13936
19933	15600
19934	13260
19935	14300
19936	16120
19937	13676
19938	20800
19939	20800
19940	15600
19941	14300
19942	15600
19943	
19944	21840
19945	15600
19946	16016
19947	15600
19948	13260
19949	14456
19950	14040
19951	15860
19952	15600
19953	22152
19954	22100
19955	13000
19956	14716
19957	14612
19958	18200
19959	14820
19960	18720
19961	16640
19962	13520
19963	15340
19964	18720
19965	15600
19966	27716
19967	17420
19968	19760
19969	16900
19970	15340
19971	14560
19972	14040
19973	13000
19974	18200
19975	14716
19976	18720
19977	15600
19978	15600
19979	15600
19980	14300
19981	14820
19982	15132
19983	14300
19984	
19985	19760
19986	15080
19987	17160
19988	15080
19989	15080
19990	14820
19991	14040
19992	13520
19993	14040
19994	13520
19995	13260
19996	13000
19997	14300
19998	15080
19999	14040
20000	13000
20001	13520
20002	13936
20003	18200
20004	13520
20005	15600
20006	11960
20007	14820
20008	15600
20009	11648
20010	13000
20011	14040
20012	13000
20013	13208
20014	8944
20015	14040
20016	13520
20017	13520
20018	13000
20019	13364
20020	18200
20021	23400
20022	14092
20023	18460
20024	16120
20025	20800
20026	16120
20027	19240
20028	15080
20029	19500
20030	6500
20031	18460
20032	18720
20033	16640
20034	16016
20035	15080
20036	16172
20037	14300
20038	12896
20039	15080
20040	11960
20041	11960
20042	16016
20043	13156
20044	10816
20045	10920
20046	10400
20047	9100
20048	11440
20049	14300
20050	10400
20051	11960
20052	10400
20053	7800
20054	12480
20055	15600
20056	13000
20057	7436
20058	10400
20059	15080
20060	14300
20061	16900
20062	10400
20063	9100
20064	16692
20065	20800
20066	14560
20067	18200
20068	20540
20069	17212
20070	21580
20071	19292
20072	18460
20073	17992
20074	15392
20075	16172
20076	15340
20077	18200
20078	14560
20079	11700
20080	12792
20081	16432
20082	14196
20083	15600
20084	14092
20085	8632
20086	15600
20087	21580
20088	12740
20089	20800
20090	10400
20091	18200
20092	9100
20093	14040
20094	13000
20095	12480
20096	14300
20097	14560
20098	16380
20099	14040
20100	13000
20101	16640
20102	10816
20103	11440
20104	10400
20105	7436
20106	8320
20107	10400
20108	12116
20109	10400
20110	10400
20111	10920
20112	12012
20113	13156
20114	14820
20115	8840
20116	8476
20117	9776
20118	13780
20119	10400
20120	7800
20121	5200
20122	13520
20123	13000
20124	
20125	10400
20126	
20127	15080
20128	12376
20129	9880
20130	15600
20131	16120
20132	14560
20133	14820
20134	8840
20135	5512
20136	11700
20137	12636
20138	11960
20139	12480
20140	12740
20141	10400
20142	11076
20143	12740
20144	13156
20145	11596
20146	11960
20147	13000
20148	12480
20149	15080
20150	12740
20151	11960
20152	13000
20153	13000
20154	13000
20155	11960
20156	12220
20157	14040
20158	16640
20159	10400
20160	13000
20161	11440
20162	7644
20163	8320
20164	11440
20165	9880
20166	8320
20167	11960
20168	5200
20169	13000
20170	10400
20171	10140
20172	14040
20173	14456
20174	13000
20175	15600
20176	15600
20177	13780
20178	14040
20179	13780
20180	13936
20181	14040
20182	16120
20183	7800
20184	7800
20185	14560
20186	14560
20187	15600
20188	15080
20189	14456
20190	14560
20191	14820
20192	12480
20193	18200
20194	15600
20195	12220
20196	14456
20197	14560
20198	13520
20199	14456
20200	13000
20201	14560
20202	15600
20203	16380
20204	14560
20205	15600
20206	16640
20207	16640
20208	11700
20209	14560
20210	13000
20211	14560
20212	14716
20213	12480
20214	13156
20215	16640
20216	13000
20217	14040
20218	15600
20219	14040
20220	12740
20221	6760
20222	14040
20223	13000
20224	13000
20225	15080
20226	15080
20227	13000
20228	14144
20229	14040
20230	14040
20231	17680
20232	18200
20233	13000
20234	19760
20235	14560
20236	17680
20237	15340
20238	17680
20239	14040
20240	13000
20241	17680
20242	14560
20243	14040
20244	15600
20245	15340
20246	16120
20247	19240
20248	17160
20249	18460
20250	17316
20251	17940
20252	16536
20253	16744
20254	13520
20255	15600
20256	15340
20257	16640
20258	12480
20259	13104
20260	17836
20261	16900
20262	14560
20263	14040
20264	16120
20265	15600
20266	17680
20267	15600
20268	14560
20269	15600
20270	14040
20271	15600
20272	14300
20273	14716
20274	18200
20275	17160
20276	
20277	7800
20278	
20279	17316
20280	15340
20281	14300
20282	14040
20283	14196
20284	15080
20285	16900
20286	15600
20287	15600
20288	13780
20289	15600
20290	16640
20291	13364
20292	16016
20293	14716
20294	15600
20295	15600
20296	14820
20297	14820
20298	15600
20299	15080
20300	18200
20301	
20302	
20303	14820
20304	14820
20305	
20306	14196
20307	15600
20308	14716
20309	13000
20310	16640
20311	15600
20312	15600
20313	15080
20314	17160
20315	14976
20316	16900
20317	11596
20318	14040
20319	14820
20320	17316
20321	13000
20322	14820
20323	14820
20324	13416
20325	13000
20326	18720
20327	13000
20328	15080
20329	14196
20330	15080
20331	14560
20332	15340
20333	15600
20334	14560
20335	15340
20336	15600
20337	19240
20338	16640
20339	14300
20340	15080
20341	15600
20342	15600
20343	14560
20344	15600
20345	14820
20346	10400
20347	15600
20348	15080
20349	18200
20350	23400
20351	15080
20352	20540
20353	19760
20354	14820
20355	17160
20356	18980
20357	21320
20358	20800
20359	19136
20360	17160
20361	11700
20362	20280
20363	18824
20364	20800
20365	19240
20366	17160
20367	16640
20368	18616
20369	20540
20370	16276
20371	
20372	21840
20373	25376
20374	20800
20375	14040
20376	25636
20377	23920
20378	17680
20379	23920
20380	22880
20381	22360
20382	16640
20383	14820
20384	16900
20385	15600
20386	14976
20387	15080
20388	
20389	18200
20390	17680
20391	14040
20392	18200
20393	17680
20394	14040
20395	15080
20396	15080
20397	16120
20398	18200
20399	16796
20400	18200
20401	19240
20402	18720
20403	18200
20404	18200
20405	18200
20406	21840
20407	19240
20408	18200
20409	19240
20410	18200
20411	16640
20412	14560
20413	17420
20414	13780
20415	16640
20416	11180
20417	13000
20418	18720
20419	11440
20420	14300
20421	15600
20422	14300
20423	26000
20424	17160
20425	13000
20426	15600
20427	13000
20428	17316
20429	14040
20430	15600
20431	15600
20432	
20433	15600
20434	15600
20435	15600
20436	20800
20437	16120
20438	18876
20439	17420
20440	15600
20441	15600
20442	15496
20443	18096
20444	14560
20445	15288
20446	14560
20447	15600
20448	16016
20449	16640
20450	14820
20451	8320
20452	14456
20453	21320
20454	17160
20455	18720
20456	16640
20457	15600
20458	15600
20459	13000
20460	17212
20461	16172
20462	16640
20463	14820
20464	17680
20465	9256
20466	14040
20467	9100
20468	8840
20469	9620
20470	14560
20471	14404
20472	14300
20473	14300
20474	15080
20475	16640
20476	15600
20477	10400
20478	14040
20479	10556
20480	17160
20481	16380
20482	13000
20483	10920
20484	15340
20485	14560
20486	10400
20487	13000
20488	15600
20489	14820
20490	13000
20491	13000
20492	13520
20493	20020
20494	14820
20495	14040
20496	19500
20497	21320
20498	14560
20499	15600
20500	15600
20501	16640
20502	17680
20503	12896
20504	20540
20505	18720
20506	18720
20507	18200
20508	19500
20509	12844
20510	18460
20511	19500
20512	16640
20513	18720
20514	20800
20515	24856
20516	
20517	16796
20518	16900
20519	11440
20520	20800
20521	24804
20522	24180
20523	22412
20524	17160
20525	10400
20526	26000
20527	32760
20528	17888
20529	20956
20530	19812
20531	18720
20532	20800
20533	17472
20534	22412
20535	9360
20536	23504
20537	10920
20538	10920
20539	13520
20540	10400
20541	11180
20542	10140
20543	17160
20544	13000
20545	11440
20546	13000
20547	15080
20548	11076
20549	13000
20550	9880
20551	11180
20552	7436
20553	9880
20554	5200
20555	10400
20556	9776
20557	6500
20558	9984
20559	6500
20560	14560
20561	5200
20562	7176
20563	7280
20564	10192
20565	5200
20566	8320
20567	8320
20568	6916
20569	8840
20570	9256
20571	10400
20572	20280
20573	24440
20574	18720
20575	5200
20576	21840
20577	17524
20578	17576
20579	22100
20580	18720
20581	10660
20582	18200
20583	23920
20584	22360
20585	13000
20586	15600
20587	17680
20588	20020
20589	17680
20590	13520
20591	12116
20592	18200
20593	23400
20594	17160
20595	15236
20596	15340
20597	11180
20598	27040
20599	21840
20600	22100
20601	16692
20602	16536
20603	17680
20604	10400
20605	11960
20606	15652
20607	15600
20608	15600
20609	21320
20610	16848
20611	20696
20612	12480
20613	19500
20614	14560
20615	24336
20616	17160
20617	15600
20618	15080
20619	18772
20620	18200
20621	18200
20622	18200
20623	14560
20624	15496
20625	15600
20626	
20627	17680
20628	17472
20629	17940
20630	18720
20631	17576
20632	19760
20633	19760
20634	18096
20635	18876
20636	18720
20637	17160
20638	15600
20639	17680
20640	18980
20641	17940
20642	19396
20643	19968
20644	16900
20645	16640
20646	17680
20647	17680
20648	18616
20649	17160
20650	19760
20651	18200
20652	16640
20653	19760
20654	16120
20655	18200
20656	18200
20657	21840
20658	18928
20659	19240
20660	18720
20661	18200
20662	15600
20663	14456
20664	19240
20665	19240
20666	18460
20667	16900
20668	17160
20669	20800
20670	16640
20671	18720
20672	16640
20673	17576
20674	15860
20675	15600
20676	11440
20677	
20678	14300
20679	18720
20680	20280
20681	18720
20682	
20683	19760
20684	16640
20685	20800
20686	15340
20687	15600
20688	15600
20689	16640
20690	17160
20691	13988
20692	18200
20693	16640
20694	18200
20695	17940
20696	19240
20697	18200
20698	18200
20699	18200
20700	16536
20701	15652
20702	19240
20703	18616
20704	17940
20705	20280
20706	22360
20707	19812
20708	18200
20709	18460
20710	18720
20711	13000
20712	18200
20713	16016
20714	12012
20715	16796
20716	15340
20717	14040
20718	14612
20719	17160
20720	16120
20721	20280
20722	17160
20723	18720
20724	15600
20725	17316
20726	17472
20727	13988
20728	18356
20729	17940
20730	18200
20731	16900
20732	18356
20733	16536
20734	19760
20735	18200
20736	24596
20737	27456
20738	18980
20739	19760
20740	17212
20741	26000
20742	26000
20743	21580
20744	16900
20745	18200
20746	20800
20747	26000
20748	18200
20749	19240
20750	20800
20751	17992
20752	17680
20753	20800
20754	18200
20755	28600
20756	23972
20757	23920
20758	17212
20759	20696
20760	5668
20761	19656
20762	16640
20763	21476
20764	13520
20765	12376
20766	17680
20767	19552
20768	21060
20769	17420
20770	18616
20771	18200
20772	18720
20773	29536
20774	
20775	25480
20776	13000
20777	21060
20778	24180
20779	18252
20780	40300
20781	26052
20782	26936
20783	26936
20784	30264
20785	29900
20786	28028
20787	31200
20788	27040
20789	18356
20790	31200
20791	25896
20792	29120
20793	18980
20794	20020
20795	15600
20796	17940
20797	33228
20798	15600
20799	22048
20800	22880
20801	27300
20802	17680
20803	31980
20804	9516
20805	18200
20806	18980
20807	8684
20808	17836
20809	33800
20810	18720
20811	27040
20812	17212
20813	18200
20814	15860
20815	9620
20816	23920
20817	18200
20818	22360
20819	20072
20820	19240
20821	17056
20822	17576
20823	19240
20824	18200
20825	18096
20826	22620
20827	18200
20828	22360
20829	19656
20830	22620
20831	22880
20832	9256
20833	24596
20834	22100
20835	21840
20836	22620
20837	23920
20838	24440
20839	23400
20840	19240
20841	15600
20842	18200
20843	17680
20844	17160
20845	18356
20846	19240
20847	18720
20848	18200
20849	19760
20850	17992
20851	17940
20852	17420
20853	19760
20854	19240
20855	10764
20856	20800
20857	21320
20858	18200
20859	18616
20860	19500
20861	19760
20862	18200
20863	21320
20864	20800
20865	21580
20866	18720
20867	28080
20868	17160
20869	19760
20870	12012
20871	18356
20872	14716
20873	17680
20874	17160
20875	16640
20876	18200
20877	14404
20878	16380
20879	15340
20880	17056
20881	11024
20882	15600
20883	11960
20884	19500
20885	22360
20886	15080
20887	15600
20888	15600
20889	14300
20890	12480
20891	13260
20892	13936
20893	15600
20894	18200
20895	11180
20896	15340
20897	16380
20898	16640
20899	17160
20900	17160
20901	16120
20902	
20903	22880
20904	15340
20905	19136
20906	19760
20907	19812
20908	26780
20909	19760
20910	18720
20911	17160
20912	20020
20913	19500
20914	23192
20915	18200
20916	15496
20917	22360
20918	18200
20919	17680
20920	16900
20921	18720
20922	17316
20923	19916
20924	20800
20925	23816
20926	18720
20927	19240
20928	17160
20929	20592
20930	14456
20931	15340
20932	16172
20933	17680
20934	17160
20935	18356
20936	19500
20937	18200
20938	17940
20939	17940
20940	17680
20941	16640
20942	17940
20943	17160
20944	
20945	17160
20946	17680
20947	18200
20948	18200
20949	18200
20950	12220
20951	12740
20952	12012
20953	16172
20954	17160
20955	17212
20956	22880
20957	20800
20958	
20959	22100
20960	16120
20961	18720
20962	10140
20963	18720
20964	18720
20965	18200
20966	15080
20967	17680
20968	23192
20969	18304
20970	
20971	21892
20972	21840
20973	21372
20974	22724
20975	14820
20976	21996
20977	9880
20978	19760
20979	21840
20980	21372
20981	20800
20982	21736
20983	22880
20984	21840
20985	22360
20986	20800
20987	21632
20988	19760
20989	21112
20990	22880
20991	22620
20992	21840
20993	8476
20994	20800
20995	20800
20996	15184
20997	14976
20998	17992
20999	26000
21000	20800
21001	15340
21002	7644
21003	15756
21004	14560
21005	16640
21006	14300
21007	15600
21008	14040
21009	14300
21010	18720
21011	16380
21012	21580
21013	15860
21014	13780
21015	15080
21016	15340
21017	14040
21018	15080
21019	15080
21020	16640
21021	15600
21022	15600
21023	12116
21024	15600
21025	18720
21026	13520
21027	15600
21028	14196
21029	16120
21030	
21031	12740
21032	14040
21033	15600
21034	31460
21035	14300
21036	9412
21037	15600
21038	16536
21039	14872
21040	15600
21041	15600
21042	
21043	13000
21044	14820
21045	13780
21046	26000
21047	17680
21048	18200
21049	18720
21050	22880
21051	19136
21052	20384
21053	18200
21054	18200
21055	18200
21056	21060
21057	22932
21058	22100
21059	23400
21060	15600
21061	23920
21062	22880
21063	19500
21064	20280
21065	10920
21066	17680
21067	21580
21068	20800
21069	23400
21070	23400
21071	
21072	18720
21073	18616
21074	28600
21075	16016
21076	22932
21077	18252
21078	20280
21079	22620
21080	17160
21081	22360
21082	20540
21083	17680
21084	23400
21085	17160
21086	22360
21087	17836
21088	22100
21089	19916
21090	17160
21091	23400
21092	20280
21093	17732
21094	23452
21095	23400
21096	17940
21097	18460
21098	21580
21099	20852
21100	22932
21101	17160
21102	19500
21103	22412
21104	16120
21105	20800
21106	16796
21107	11960
21108	9880
21109	15340
21110	15600
21111	11960
21112	13520
21113	16432
21114	11856
21115	13416
21116	13000
21117	13052
21118	6916
21119	14300
21120	13000
21121	16120
21122	12220
21123	15600
21124	13000
21125	14820
21126	13416
21127	13000
21128	17420
21129	13000
21130	12480
21131	16380
21132	17420
21133	17420
21134	20696
21135	17056
21136	16900
21137	19032
21138	18408
21139	18200
21140	17680
21141	16640
21142	18616
21143	19500
21144	17732
21145	17732
21146	17680
21147	18980
21148	18200
21149	17940
21150	20592
21151	20280
21152	17940
21153	19240
21154	18460
21155	17992
21156	17160
21157	19760
21158	17732
21159	18200
21160	4264
21161	16900
21162	20800
21163	15600
21164	21320
21165	21528
21166	20800
21167	22152
21168	20800
21169	21060
21170	17940
21171	22776
21172	19656
21173	20696
21174	18200
21175	22880
21176	20280
21177	20280
21178	15600
21179	18460
21180	22568
21181	21372
21182	17160
21183	17056
21184	17836
21185	18720
21186	16640
21187	17160
21188	16536
21189	15392
21190	17160
21191	18772
21192	15080
21193	16640
21194	16120
21195	15600
21196	17420
21197	19240
21198	21840
21199	20800
21200	18200
21201	15860
21202	17160
21203	15080
21204	16640
21205	18720
21206	15600
21207	20800
21208	20800
21209	24076
21210	21008
21211	18408
21212	16536
21213	20592
21214	19812
21215	17940
21216	17992
21217	21840
21218	21840
21219	15756
21220	
21221	25740
21222	28652
21223	18460
21224	24752
21225	25220
21226	25220
21227	28600
21228	26000
21229	23400
21230	22516
21231	26052
21232	24440
21233	21840
21234	20800
21235	23400
21236	21632
21237	28704
21238	24232
21239	23452
21240	26000
21241	24336
21242	25376
21243	25480
21244	29640
21245	20800
21246	25896
21247	24024
21248	27300
21249	18200
21250	20800
21251	22256
21252	28600
21253	4524
21254	28600
21255	30056
21256	28808
21257	27196
21258	26000
21259	29172
21260	29692
21261	28600
21262	25116
21263	28080
21264	28496
21265	31200
21266	27560
21267	25480
21268	28236
21269	19760
21270	26000
21271	21320
21272	25636
21273	22672
21274	23400
21275	21840
21276	26260
21277	23244
21278	22204
21279	25480
21280	15600
21281	13000
21282	22204
21283	21840
21284	20540
21285	
21286	21840
21287	21580
21288	20540
21289	18460
21290	19760
21291	23920
21292	23400
21293	19136
21294	18720
21295	20540
21296	46800
21297	21476
21298	21840
21299	22256
21300	19760
21301	24336
21302	20800
21303	23400
21304	20592
21305	19240
21306	24856
21307	20800
21308	18720
21309	20800
21310	22360
21311	22880
21312	21840
21313	20800
21314	22620
21315	20800
21316	26000
21317	22360
21318	21840
21319	14040
21320	19396
21321	23400
21322	18460
21323	25376
21324	24076
21325	15600
21326	18200
21327	20800
21328	15600
21329	18200
21330	11960
21331	10140
21332	65000
21333	14040
21334	14040
21335	13000
21336	12896
21337	13416
21338	12636
21339	12896
21340	6968
21341	10920
21342	15132
21343	14300
21344	13676
21345	14040
21346	13156
21347	15600
21348	9776
21349	13520
21350	11440
21351	10920
21352	13000
21353	13780
21354	13520
21355	9880
21356	15080
21357	13000
21358	13000
21359	14040
21360	11700
21361	11076
21362	12220
21363	17420
21364	13000
21365	
21366	12480
21367	15600
21368	11648
21369	23400
21370	16744
21371	14560
21372	13052
21373	15756
21374	13780
21375	12896
21376	16640
21377	15600
21378	16640
21379	14040
21380	33800
21381	17940
21382	18096
21383	19240
21384	17160
21385	13520
21386	23400
21387	14664
21388	15132
21389	19240
21390	16380
21391	14560
21392	36400
21393	17680
21394	21320
21395	18928
21396	17160
21397	19656
21398	19760
21399	18720
21400	18200
21401	20800
21402	10400
21403	14092
21404	15392
21405	15600
21406	15652
21407	16640
21408	11076
21409	
21410	11076
21411	15600
21412	17680
21413	18252
21414	18200
21415	16640
21416	12012
21417	13156
21418	17732
21419	17212
21420	12532
21421	11960
21422	13000
21423	18200
21424	25272
21425	15600
21426	13780
21427	15600
21428	9880
21429	13000
21430	14560
21431	16120
21432	16640
21433	16120
21434	14612
21435	12220
21436	9620
21437	16120
21438	15600
21439	13000
21440	13312
21441	17108
21442	10400
21443	13156
21444	13000
21445	17940
21446	12012
21447	11232
21448	11960
21449	13000
21450	13000
21451	13416
21452	14300
21453	15600
21454	11440
21455	11440
21456	15600
21457	15080
21458	13000
21459	
21460	13780
21461	17992
21462	13416
21463	13000
21464	7800
21465	12012
21466	13780
