SA1_internal_2021	HomeCensusNight	persons
1185	1	468
1186	0	19
1186	1	536
1187	0	11
1187	1	419
1188	0	8
1188	1	252
1189	0	10
1189	1	257
1190	0	12
1190	1	284
1191	1	3
1192	0	8
1192	1	285
1193	0	17
1193	1	305
1194	0	17
1194	1	511
1195	0	9
1195	1	439
1196	0	20
1196	1	566
1197	0	35
1197	1	480
1198	0	18
1198	1	391
1199	0	14
1199	1	319
1200	0	14
1200	1	326
1201	0	8
1201	1	47
1202	0	25
1202	1	489
1203	0	36
1203	1	680
1204	0	13
1204	1	441
1205	0	10
1205	1	263
1206	0	3
1206	1	220
1207	0	17
1207	1	530
1208	0	11
1208	1	547
1209	0	9
1209	1	381
1210	0	15
1210	1	530
1211	0	15
1211	1	607
1212	0	10
1212	1	524
1213	0	3
1213	1	255
1214	0	16
1214	1	446
1215	0	8
1215	1	505
1216	0	8
1216	1	780
1217	0	6
1217	1	188
1218	0	23
1218	1	438
1219	0	7
1219	1	358
1220	0	12
1220	1	392
1221	0	9
1221	1	405
1222	0	17
1222	1	655
1223	0	5
1223	1	272
1224	0	11
1224	1	444
1225	0	18
1225	1	535
1226	0	13
1226	1	249
1227	0	14
1227	1	412
1228	0	4
1228	1	294
1229	0	9
1229	1	369
1230	0	7
1230	1	361
1231	0	12
1231	1	645
1232	0	25
1232	1	575
1233	0	5
1233	1	349
1234	0	9
1234	1	577
1235	0	14
1235	1	463
1236	0	5
1236	1	180
1237	0	15
1237	1	269
1238	0	16
1238	1	499
1239	0	11
1239	1	517
1240	0	4
1240	1	109
1241	0	9
1241	1	297
1242	0	23
1242	1	416
1243	0	17
1243	1	501
1244	0	12
1244	1	354
1245	0	24
1245	1	344
1246	0	7
1246	1	268
1247	0	8
1247	1	551
1248	0	7
1248	1	351
1249	0	12
1249	1	446
1250	0	29
1250	1	626
1251	0	11
1251	1	603
1252	0	16
1252	1	530
1253	0	17
1253	1	546
1254	0	18
1254	1	708
1255	0	15
1255	1	426
1256	0	12
1256	1	333
1257	0	3
1257	1	485
1258	0	14
1258	1	599
1259	0	27
1259	1	441
1260	0	20
1260	1	278
1261	0	10
1261	1	483
1262	0	20
1262	1	564
1263	0	17
1263	1	349
1264	0	21
1264	1	705
1265	0	15
1265	1	488
1266	0	14
1266	1	373
1267	0	25
1267	1	526
1268	0	23
1268	1	534
1269	0	3
1269	1	470
1270	0	5
1270	1	522
1271	0	7
1271	1	370
1272	0	10
1272	1	513
1273	0	14
1273	1	467
1274	0	13
1274	1	337
1275	0	17
1275	1	322
1276	0	12
1276	1	563
1277	0	47
1277	1	550
1278	0	15
1278	1	316
1279	0	3
1279	1	331
1280	0	7
1280	1	335
1281	0	3
1281	1	360
1282	0	18
1282	1	475
1283	0	7
1283	1	307
1284	0	16
1284	1	511
1285	0	11
1285	1	513
1286	0	12
1286	1	328
1287	0	15
1287	1	465
1288	0	9
1288	1	517
1289	0	3
1289	1	464
1290	0	4
1290	1	297
1291	0	8
1291	1	415
1292	0	8
1292	1	347
1293	0	6
1293	1	519
1294	0	6
1294	1	356
1295	0	4
1295	1	232
1296	0	5
1296	1	238
1298	0	6
1298	1	493
1299	0	43
1299	1	619
1300	0	8
1300	1	314
1301	0	12
1301	1	458
1302	0	5
1302	1	310
1303	0	17
1303	1	420
1304	0	9
1304	1	432
1305	0	19
1305	1	386
1306	0	17
1306	1	682
1307	0	24
1307	1	421
1308	0	4
1308	1	316
1309	0	28
1309	1	412
1310	0	10
1310	1	359
1311	0	11
1311	1	374
1313	0	17
1313	1	289
1314	1	4
1315	0	18
1315	1	365
1316	1	327
1317	0	15
1317	1	419
1318	0	20
1318	1	323
1319	0	31
1319	1	734
1320	0	18
1320	1	393
1321	0	15
1321	1	419
1322	0	11
1322	1	343
1323	0	27
1323	1	551
1324	0	11
1324	1	353
1325	0	21
1325	1	542
1326	0	14
1326	1	514
1327	0	15
1327	1	391
1328	0	18
1328	1	236
1329	0	3
1329	1	246
1331	0	12
1331	1	450
1332	1	85
1333	0	13
1333	1	464
1334	0	6
1334	1	255
1335	0	12
1335	1	365
1336	0	4
1336	1	258
1337	0	15
1337	1	308
1338	0	4
1338	1	409
1339	0	11
1339	1	321
1340	0	3
1340	1	259
1341	0	11
1341	1	227
1342	0	11
1342	1	570
1343	0	13
1343	1	546
1344	0	8
1344	1	336
1345	0	31
1345	1	920
1346	0	12
1346	1	634
1347	0	26
1347	1	419
1348	0	11
1348	1	486
1349	0	20
1349	1	382
1350	0	10
1350	1	363
1351	0	16
1351	1	295
1353	0	9
1353	1	287
1354	0	8
1354	1	265
1355	0	4
1355	1	300
1356	0	22
1356	1	478
1357	0	12
1357	1	541
1358	0	16
1358	1	411
1359	0	22
1359	1	471
1360	0	21
1360	1	363
1361	0	27
1361	1	527
1362	0	4
1362	1	424
1363	0	13
1363	1	605
1364	0	3
1364	1	380
1365	0	13
1365	1	379
1366	0	20
1366	1	434
1367	0	11
1367	1	342
1368	0	10
1368	1	291
1369	0	11
1369	1	303
1370	0	14
1370	1	426
1371	0	22
1371	1	592
1372	0	36
1372	1	503
1373	0	8
1373	1	284
1374	0	23
1374	1	313
1375	0	5
1375	1	243
1376	0	15
1376	1	317
1377	0	27
1377	1	684
1378	0	17
1378	1	314
1379	1	31
1380	0	14
1380	1	422
1381	0	15
1381	1	364
1382	0	7
1382	1	430
1383	0	19
1383	1	350
1384	0	29
1384	1	592
1385	0	23
1385	1	511
1386	0	22
1386	1	504
1387	0	7
1387	1	309
1388	0	16
1388	1	383
1389	0	18
1389	1	371
1390	0	24
1390	1	620
1391	0	22
1391	1	416
1392	0	12
1392	1	233
1393	0	15
1393	1	559
1394	0	18
1394	1	544
1395	0	6
1395	1	351
1396	0	18
1396	1	376
1397	0	17
1397	1	494
1398	0	15
1398	1	326
1399	0	20
1399	1	448
1400	0	30
1400	1	557
1401	0	25
1401	1	737
1402	0	14
1402	1	359
1403	0	16
1403	1	392
1404	0	24
1404	1	365
1405	0	27
1405	1	412
1406	0	13
1406	1	306
1407	0	9
1407	1	368
1408	1	3
1410	0	15
1410	1	273
1411	0	8
1411	1	651
1412	0	24
1412	1	553
1413	0	22
1413	1	410
1414	0	8
1414	1	444
1415	0	5
1415	1	421
1416	0	22
1416	1	446
1417	0	4
1417	1	280
1418	0	10
1418	1	317
1419	0	7
1419	1	532
1420	0	19
1420	1	465
1421	1	23
1422	0	14
1422	1	315
1423	0	16
1423	1	520
1424	0	13
1424	1	526
1425	0	15
1425	1	384
1426	0	5
1426	1	466
1427	0	8
1427	1	247
1428	0	14
1428	1	511
1429	0	6
1429	1	243
1430	0	3
1430	1	283
1431	0	4
1431	1	249
1432	0	13
1432	1	859
1433	0	39
1433	1	787
1434	0	13
1434	1	675
1435	0	7
1435	1	225
1436	0	11
1436	1	633
1437	0	6
1437	1	293
1438	0	16
1438	1	492
1439	0	13
1439	1	505
1440	0	7
1440	1	386
1441	0	10
1441	1	477
1442	0	4
1442	1	539
1443	0	12
1443	1	516
1444	0	14
1444	1	803
1445	1	20
1446	0	12
1446	1	278
1447	0	16
1447	1	363
1449	0	6
1449	1	405
1450	0	6
1450	1	424
1451	0	17
1451	1	392
1452	0	13
1452	1	534
1453	0	18
1453	1	746
1454	0	11
1454	1	637
1455	0	11
1455	1	794
1456	0	6
1456	1	498
1457	0	12
1457	1	986
1458	0	17
1458	1	493
1459	0	3
1459	1	475
1460	0	4
1460	1	431
1461	0	4
1461	1	460
1462	1	293
1463	0	10
1463	1	474
1464	0	7
1464	1	620
1465	0	8
1465	1	414
1466	0	4
1466	1	591
1467	0	6
1467	1	460
1468	0	15
1468	1	282
1469	0	10
1469	1	445
1470	0	18
1470	1	574
1471	0	5
1471	1	361
1472	0	28
1472	1	792
1473	0	3
1473	1	486
1474	0	4
1474	1	523
1475	0	3
1475	1	454
1476	1	32
1477	0	10
1477	1	348
1478	0	12
1478	1	647
1479	0	11
1479	1	288
1480	0	11
1480	1	413
1481	0	39
1481	1	702
1482	0	9
1482	1	381
1483	0	17
1483	1	344
1484	0	8
1484	1	262
1485	0	10
1485	1	271
1486	0	4
1486	1	361
1487	0	23
1487	1	539
1488	0	18
1488	1	555
1489	0	14
1489	1	767
1490	0	11
1490	1	477
1491	0	5
1491	1	237
1492	0	15
1492	1	368
1493	0	21
1493	1	328
1494	0	7
1494	1	293
1496	0	22
1496	1	465
1497	0	24
1497	1	298
1498	0	26
1498	1	271
1499	0	3
1499	1	203
1500	0	6
1500	1	308
1501	0	17
1501	1	526
1502	0	18
1502	1	403
1503	0	18
1503	1	345
1504	0	28
1504	1	605
1505	0	32
1505	1	758
1506	0	15
1506	1	591
1507	0	5
1507	1	261
1508	0	23
1508	1	457
1509	0	10
1509	1	228
1510	0	21
1510	1	498
1511	0	11
1511	1	403
1512	0	6
1512	1	82
1513	0	15
1513	1	509
1514	0	14
1514	1	638
1515	0	29
1515	1	316
1516	0	19
1516	1	483
1517	0	12
1517	1	475
1518	0	25
1518	1	632
1519	0	9
1519	1	315
1520	0	24
1520	1	835
1521	0	18
1521	1	190
1522	0	5
1522	1	231
1523	0	10
1523	1	236
1524	0	20
1524	1	346
1525	0	21
1525	1	362
1526	0	28
1526	1	511
1527	0	5
1527	1	169
1528	0	21
1528	1	336
1529	0	21
1529	1	214
1530	0	43
1530	1	507
1531	0	20
1531	1	326
1532	0	18
1532	1	407
1533	0	22
1533	1	266
1534	0	11
1534	1	241
1535	0	10
1535	1	317
1536	0	25
1536	1	502
1537	0	5
1537	1	262
1538	0	16
1538	1	308
1539	0	11
1539	1	343
1540	0	13
1540	1	300
1541	1	187
1542	0	11
1542	1	191
1543	0	17
1543	1	340
1544	0	14
1544	1	271
1545	0	19
1545	1	247
1546	0	38
1546	1	401
1547	0	9
1547	1	242
1548	0	20
1548	1	366
1549	0	10
1549	1	176
1550	0	12
1550	1	267
1551	0	11
1551	1	455
1552	1	14
1553	0	17
1553	1	255
1554	0	17
1554	1	263
1555	0	18
1555	1	336
1556	0	17
1556	1	372
1557	0	15
1557	1	412
1558	0	38
1558	1	473
1559	0	45
1559	1	738
1560	0	5
1560	1	230
1561	0	48
1561	1	461
1562	0	18
1562	1	332
1563	0	15
1563	1	332
1564	0	21
1564	1	424
1565	0	19
1565	1	458
1566	0	28
1566	1	337
1567	0	12
1567	1	434
1568	0	13
1568	1	189
1569	0	16
1569	1	489
1570	0	3
1570	1	222
1571	0	21
1571	1	373
1572	0	16
1572	1	549
1573	0	21
1573	1	558
1574	0	3
1574	1	240
1575	0	28
1575	1	479
1576	0	18
1576	1	190
1577	1	733
1578	0	20
1578	1	272
1579	0	33
1579	1	476
1580	0	11
1580	1	376
1581	0	18
1581	1	389
1582	0	12
1582	1	289
1583	0	20
1583	1	206
1584	0	3
1584	1	331
1585	0	8
1585	1	247
1586	0	9
1586	1	358
1587	0	12
1587	1	350
1588	0	11
1588	1	310
1589	0	4
1589	1	302
1590	0	36
1590	1	889
1591	0	20
1591	1	465
1592	0	20
1592	1	415
1593	0	9
1593	1	593
1594	0	18
1594	1	339
1595	0	4
1595	1	245
1596	0	19
1596	1	329
1597	0	15
1597	1	457
1598	0	13
1598	1	626
1599	0	8
1599	1	253
1600	0	19
1600	1	441
1601	0	16
1601	1	287
1602	0	10
1602	1	240
1603	0	21
1603	1	271
1604	0	6
1604	1	343
1605	0	13
1605	1	389
1606	0	14
1606	1	534
1607	0	18
1607	1	494
1608	0	17
1608	1	554
1609	0	6
1609	1	271
1610	0	14
1610	1	385
1611	0	10
1611	1	323
1612	0	4
1612	1	210
1613	0	9
1613	1	352
1615	0	17
1615	1	466
1617	0	12
1617	1	419
1618	0	10
1618	1	352
1619	0	20
1619	1	336
1621	0	16
1621	1	230
1622	0	14
1622	1	434
1623	0	12
1623	1	377
1624	0	22
1624	1	379
1625	0	16
1625	1	383
1626	0	8
1626	1	344
1627	0	20
1627	1	367
1628	0	36
1628	1	380
1629	0	10
1629	1	222
1630	0	7
1630	1	210
1631	0	15
1631	1	308
1632	0	17
1632	1	339
1633	0	16
1633	1	308
1634	0	12
1634	1	147
1635	0	21
1635	1	310
1636	0	16
1636	1	206
1637	0	20
1637	1	265
1638	0	5
1638	1	93
1639	0	13
1639	1	223
1640	0	29
1640	1	276
1641	0	21
1641	1	244
1642	0	10
1642	1	76
1643	0	19
1643	1	243
1644	1	4
1646	0	13
1646	1	283
1647	1	22
1648	1	4
1650	0	12
1650	1	448
1651	0	18
1651	1	689
1652	0	17
1652	1	272
1653	0	8
1653	1	275
1654	1	15
1655	0	14
1655	1	366
1656	0	14
1656	1	445
1657	0	9
1657	1	388
1658	0	12
1658	1	373
1659	0	14
1659	1	307
1660	0	13
1660	1	212
1661	0	5
1661	1	191
1662	0	22
1662	1	426
1663	0	21
1663	1	390
1664	0	14
1664	1	357
1665	0	22
1665	1	258
1666	0	20
1666	1	336
1667	0	4
1667	1	231
1668	0	18
1668	1	275
1669	0	11
1669	1	229
1670	0	10
1670	1	429
1671	0	9
1671	1	284
1672	0	27
1672	1	494
1673	0	16
1673	1	208
1674	0	12
1674	1	179
1675	0	23
1675	1	521
1676	0	10
1676	1	269
1677	1	163
1678	0	4
1678	1	238
1679	0	13
1679	1	290
1680	0	19
1680	1	361
1681	0	25
1681	1	300
1682	0	20
1682	1	337
1683	0	15
1683	1	469
1684	0	17
1684	1	504
1685	0	5
1685	1	277
1686	0	12
1686	1	274
1687	0	19
1687	1	206
1688	0	6
1688	1	296
1689	0	10
1689	1	298
1690	0	10
1690	1	327
1691	0	26
1691	1	255
1692	0	16
1692	1	240
1693	0	19
1693	1	320
1694	0	16
1694	1	303
1695	0	10
1695	1	326
1696	0	5
1696	1	314
1697	0	15
1697	1	267
1698	0	26
1698	1	356
1699	0	15
1699	1	302
1700	0	28
1700	1	379
1701	0	31
1701	1	401
1702	0	23
1702	1	421
1703	0	24
1703	1	459
1704	0	13
1704	1	324
1705	0	23
1705	1	478
1706	0	13
1706	1	319
1707	0	30
1707	1	316
1708	0	9
1708	1	330
1709	0	32
1709	1	575
1710	0	10
1710	1	195
1711	0	3
1711	1	199
1712	0	14
1712	1	286
1713	0	12
1713	1	234
1714	0	33
1714	1	247
1715	0	33
1715	1	363
1716	1	196
1717	0	8
1717	1	368
1718	0	4
1718	1	162
1719	0	15
1719	1	195
1720	0	18
1720	1	517
1721	0	20
1721	1	335
1722	0	17
1722	1	392
1723	0	21
1723	1	263
1724	0	11
1724	1	205
1725	1	165
1726	0	26
1726	1	253
1727	0	16
1727	1	326
1728	0	21
1728	1	310
1729	0	5
1729	1	217
1730	0	12
1730	1	322
1731	0	9
1731	1	180
1732	0	22
1732	1	370
1733	0	17
1733	1	274
1734	0	27
1734	1	268
1735	0	9
1735	1	304
1736	0	18
1736	1	202
1737	0	21
1737	1	373
1738	0	14
1738	1	428
1739	0	17
1739	1	329
1740	0	9
1740	1	149
1741	0	24
1741	1	356
1742	0	13
1742	1	403
1743	0	12
1743	1	309
1744	0	11
1744	1	283
1745	0	22
1745	1	522
1746	0	10
1746	1	357
1747	0	16
1747	1	548
1748	0	26
1748	1	559
1749	0	18
1749	1	341
1750	0	9
1750	1	239
1751	0	10
1751	1	332
1752	0	25
1752	1	367
1753	0	16
1753	1	304
1754	0	21
1754	1	219
1755	0	9
1755	1	278
1756	0	20
1756	1	426
1757	0	18
1757	1	385
1758	0	16
1758	1	243
1759	0	11
1759	1	400
1760	0	26
1760	1	398
1761	0	15
1761	1	163
1762	0	20
1762	1	536
1763	0	16
1763	1	534
1765	0	18
1765	1	258
1766	0	14
1766	1	417
1767	0	5
1767	1	230
1768	0	14
1768	1	245
1769	0	21
1769	1	238
1770	0	10
1770	1	240
1771	0	15
1771	1	315
1772	0	20
1772	1	213
1773	0	13
1773	1	291
1774	0	17
1774	1	364
1775	0	22
1775	1	401
1776	0	19
1776	1	261
1777	0	13
1777	1	288
1778	0	11
1778	1	226
1779	0	25
1779	1	462
1780	0	7
1780	1	335
1781	0	4
1781	1	119
1782	0	25
1782	1	312
1783	0	25
1783	1	239
1784	0	18
1784	1	182
1785	1	165
1786	0	11
1786	1	291
1787	0	14
1787	1	198
1788	0	9
1788	1	221
1789	0	14
1789	1	335
1790	0	13
1790	1	387
1791	0	11
1791	1	350
1792	0	13
1792	1	339
1793	0	15
1793	1	248
1794	0	6
1794	1	315
1795	0	36
1795	1	366
1796	0	8
1796	1	144
1798	0	8
1798	1	425
1799	0	13
1799	1	88
1800	0	16
1800	1	392
1801	0	10
1801	1	146
1802	0	42
1802	1	518
1803	0	20
1803	1	497
1804	0	6
1804	1	218
1805	0	14
1805	1	443
1807	0	15
1807	1	426
1808	0	18
1808	1	415
1809	0	26
1809	1	352
1810	0	10
1810	1	295
1811	0	13
1811	1	445
1812	0	26
1812	1	529
1813	0	16
1813	1	313
1814	0	12
1814	1	280
1815	0	43
1815	1	497
1816	0	19
1816	1	451
1817	0	8
1817	1	390
1818	0	15
1818	1	563
1819	0	32
1819	1	480
1820	0	21
1820	1	455
1821	0	11
1821	1	237
1822	0	16
1822	1	301
1823	0	8
1823	1	223
1824	0	22
1824	1	512
1825	0	16
1825	1	444
1826	0	23
1826	1	346
1827	0	20
1827	1	355
1828	1	267
1829	0	20
1829	1	538
1830	0	15
1830	1	202
1831	0	12
1831	1	209
1832	0	14
1832	1	355
1833	0	6
1833	1	204
1834	0	14
1834	1	277
1835	0	17
1835	1	454
1836	0	25
1836	1	575
1837	0	22
1837	1	461
1838	0	9
1838	1	259
1839	0	3
1839	1	437
1840	0	16
1840	1	186
1841	0	7
1841	1	313
1842	0	22
1842	1	301
1843	0	5
1843	1	283
1844	0	8
1844	1	276
1845	0	15
1845	1	344
1846	0	18
1846	1	317
1847	1	4
1848	0	11
1848	1	228
1849	0	12
1849	1	401
1850	0	5
1850	1	182
1851	0	11
1851	1	400
1852	0	6
1852	1	106
1853	0	15
1853	1	400
1854	0	20
1854	1	146
1855	0	4
1855	1	80
1856	0	23
1856	1	370
1857	0	26
1857	1	326
1858	0	12
1858	1	320
1859	0	27
1859	1	394
1860	0	10
1860	1	231
1861	0	25
1861	1	434
1862	0	17
1862	1	433
1863	0	10
1863	1	314
1864	0	30
1864	1	452
1865	0	15
1865	1	335
1866	0	24
1866	1	432
1867	0	40
1867	1	772
1868	0	16
1868	1	307
1869	0	13
1869	1	423
1870	0	22
1870	1	405
1871	0	18
1871	1	407
1872	0	14
1872	1	709
1873	0	18
1873	1	428
1874	0	23
1874	1	562
1875	0	21
1875	1	485
1876	0	10
1876	1	328
1877	0	11
1877	1	351
1878	0	25
1878	1	432
1879	0	29
1879	1	600
1880	0	14
1880	1	608
1881	0	25
1881	1	664
1882	0	18
1882	1	92
1883	0	14
1883	1	325
1884	1	5
1885	0	10
1885	1	599
1886	0	4
1886	1	196
1887	1	3
1888	0	13
1888	1	272
1889	0	8
1889	1	367
1890	0	5
1890	1	238
1891	0	9
1891	1	164
1892	0	5
1892	1	187
1893	0	19
1893	1	312
1894	0	11
1894	1	308
1895	0	7
1895	1	183
1896	0	18
1896	1	288
1897	0	8
1897	1	204
1898	0	13
1898	1	209
1899	0	5
1899	1	167
1900	0	9
1900	1	357
1901	0	5
1901	1	251
1902	0	15
1902	1	358
1903	0	22
1903	1	472
1904	0	12
1904	1	384
1905	0	21
1905	1	400
1906	0	5
1906	1	179
1907	0	14
1907	1	316
1908	0	3
1908	1	285
1909	0	23
1909	1	650
1910	0	14
1910	1	204
1911	0	20
1911	1	401
1912	0	23
1912	1	483
1913	0	29
1913	1	508
1914	0	19
1914	1	504
1915	0	30
1915	1	518
1916	0	14
1916	1	433
1917	0	17
1917	1	319
1918	0	21
1918	1	428
1919	0	25
1919	1	374
1920	0	28
1920	1	595
1921	0	22
1921	1	508
1922	0	21
1922	1	477
1923	0	11
1923	1	333
1924	0	26
1924	1	450
1925	0	7
1925	1	290
1926	0	10
1926	1	506
1928	0	17
1928	1	277
1929	0	6
1929	1	222
1930	0	30
1930	1	491
1931	0	11
1931	1	356
1932	0	25
1932	1	378
1933	0	15
1933	1	494
1934	0	21
1934	1	264
1935	0	18
1935	1	398
1936	0	14
1936	1	349
1937	0	5
1937	1	360
1938	0	7
1938	1	165
1939	0	7
1939	1	246
1940	0	9
1940	1	289
1941	0	32
1941	1	506
1942	0	28
1942	1	514
1943	0	17
1943	1	446
1944	0	40
1944	1	472
1945	0	16
1945	1	213
1946	0	13
1946	1	230
1947	0	10
1947	1	240
1948	0	19
1948	1	271
1949	0	21
1949	1	317
1950	0	15
1950	1	510
1951	0	13
1951	1	317
1952	0	4
1952	1	262
1953	0	3
1953	1	153
1954	0	18
1954	1	199
1955	0	28
1955	1	409
1956	0	16
1956	1	503
1957	0	21
1957	1	319
1958	0	11
1958	1	346
1959	0	27
1959	1	464
1960	0	18
1960	1	219
1961	0	20
1961	1	517
1962	0	8
1962	1	315
1963	0	16
1963	1	390
1964	0	30
1964	1	503
1965	0	18
1965	1	380
1966	0	30
1966	1	397
1967	0	14
1967	1	351
1968	0	44
1968	1	417
1969	0	26
1969	1	289
1970	0	3
1970	1	231
1971	0	27
1971	1	454
1972	0	5
1972	1	247
1973	0	11
1973	1	232
1974	0	22
1974	1	425
1975	0	13
1975	1	352
1976	0	14
1976	1	359
1977	0	10
1977	1	368
1978	0	19
1978	1	371
1979	0	24
1979	1	484
1980	0	3
1980	1	204
1981	0	21
1981	1	386
1982	0	13
1982	1	214
1984	0	5
1984	1	100
1985	0	18
1985	1	210
1986	0	7
1986	1	246
1987	1	186
1988	0	21
1988	1	611
1989	0	26
1989	1	236
1990	0	4
1990	1	313
1991	0	7
1991	1	196
1992	0	24
1992	1	281
1993	0	13
1993	1	306
1994	0	23
1994	1	663
1995	0	15
1995	1	368
1996	0	22
1996	1	326
1997	0	19
1997	1	242
1998	0	7
1998	1	449
1999	0	18
1999	1	324
2000	0	13
2000	1	466
2001	0	17
2001	1	292
2002	0	21
2002	1	438
2003	0	12
2003	1	287
2004	0	12
2004	1	221
2005	0	7
2005	1	422
2006	0	12
2006	1	380
2007	0	20
2007	1	530
2008	0	13
2008	1	375
2009	0	18
2009	1	494
2010	0	18
2010	1	237
2011	0	11
2011	1	293
2012	0	5
2012	1	274
2013	0	9
2013	1	381
2014	0	7
2014	1	204
2015	0	16
2015	1	336
2016	0	21
2016	1	349
2017	0	7
2017	1	296
2018	0	26
2018	1	547
2019	0	19
2019	1	595
2020	0	6
2020	1	300
2021	0	7
2021	1	222
2022	0	10
2022	1	193
2023	0	14
2023	1	513
2024	0	11
2024	1	299
2025	0	10
2025	1	399
2026	0	13
2026	1	373
2027	0	10
2027	1	417
2028	0	14
2028	1	619
2029	0	16
2029	1	438
2030	0	16
2030	1	496
2031	0	26
2031	1	372
2032	0	16
2032	1	326
2033	0	9
2033	1	280
2034	0	21
2034	1	355
2035	0	21
2035	1	574
2036	0	37
2036	1	881
2037	0	8
2037	1	273
2038	0	10
2038	1	350
2039	0	25
2039	1	414
2040	0	14
2040	1	755
2041	0	11
2041	1	423
2042	0	25
2042	1	390
2043	0	5
2043	1	200
2044	0	17
2044	1	577
2045	0	15
2045	1	529
2046	0	17
2046	1	660
2047	0	11
2047	1	289
2048	0	20
2048	1	425
2049	0	23
2049	1	931
2050	0	30
2050	1	842
2051	0	31
2051	1	347
2052	0	17
2052	1	600
2053	0	14
2053	1	628
2054	0	14
2054	1	183
2055	0	10
2055	1	244
2056	0	12
2056	1	307
2057	0	11
2057	1	293
2058	0	11
2058	1	399
2059	0	4
2059	1	331
2060	0	7
2060	1	184
2061	0	13
2061	1	311
2062	0	25
2062	1	308
2063	0	17
2063	1	275
2064	0	7
2064	1	216
2065	0	7
2065	1	371
2066	0	10
2066	1	248
2067	0	11
2067	1	414
2068	0	13
2068	1	279
2069	0	12
2069	1	288
2070	0	20
2070	1	215
2071	0	14
2071	1	230
2072	0	14
2072	1	291
2073	0	14
2073	1	305
2074	0	17
2074	1	232
2075	0	22
2075	1	322
2076	0	19
2076	1	428
2077	0	3
2077	1	183
2078	0	36
2078	1	524
2079	0	19
2079	1	598
2080	0	9
2080	1	172
2081	0	17
2081	1	386
2082	0	23
2082	1	400
2083	0	39
2083	1	464
2084	0	16
2084	1	460
2085	0	7
2085	1	171
2086	0	20
2086	1	296
2087	0	5
2087	1	142
2088	0	11
2088	1	333
2089	0	4
2089	1	294
2090	0	13
2090	1	388
2091	0	16
2091	1	439
2092	0	6
2092	1	59
2093	0	25
2093	1	479
2094	1	24
2095	0	15
2095	1	233
2096	0	11
2096	1	347
2097	0	14
2097	1	535
2098	0	19
2098	1	342
2099	0	15
2099	1	350
2100	0	17
2100	1	459
2101	0	15
2101	1	376
2102	0	32
2102	1	524
2103	0	6
2103	1	149
2104	0	21
2104	1	334
2105	0	19
2105	1	565
2106	0	22
2106	1	320
2107	0	27
2107	1	512
2108	0	4
2108	1	386
2109	0	16
2109	1	478
2110	0	19
2110	1	375
2111	0	19
2111	1	285
2112	0	14
2112	1	266
2113	0	23
2113	1	406
2114	0	14
2114	1	283
2115	0	21
2115	1	513
2117	0	16
2117	1	381
2118	0	25
2118	1	316
2119	0	22
2119	1	436
2120	0	14
2120	1	386
2121	0	23
2121	1	459
2122	0	27
2122	1	259
2123	0	14
2123	1	490
2124	0	7
2124	1	336
2125	0	6
2125	1	173
2126	0	20
2126	1	387
2127	0	11
2127	1	279
2128	0	23
2128	1	446
2129	0	14
2129	1	610
2130	0	22
2130	1	512
2131	0	25
2131	1	333
2132	0	20
2132	1	504
2133	0	28
2133	1	494
2134	0	8
2134	1	308
2135	0	16
2135	1	242
2136	0	21
2136	1	368
2137	0	7
2137	1	226
2138	0	8
2138	1	372
2140	0	7
2140	1	314
2141	0	7
2141	1	213
2142	0	23
2142	1	309
2143	0	6
2143	1	126
2144	0	12
2144	1	119
2145	0	20
2145	1	241
2146	0	14
2146	1	404
2147	0	19
2147	1	197
2148	0	7
2148	1	125
2149	0	20
2149	1	340
2150	0	9
2150	1	256
2151	0	19
2151	1	196
2152	0	18
2152	1	495
2153	0	7
2153	1	351
2154	0	16
2154	1	268
2156	0	13
2156	1	386
2157	0	23
2157	1	536
2158	0	17
2158	1	237
2159	0	14
2159	1	224
2160	0	23
2160	1	331
2161	0	5
2161	1	263
2162	0	13
2162	1	151
2163	0	21
2163	1	374
2164	0	17
2164	1	514
2165	0	27
2165	1	210
2166	0	3
2166	1	293
2167	0	13
2167	1	368
2168	0	18
2168	1	196
2169	0	13
2169	1	210
2170	0	14
2170	1	187
2171	0	7
2171	1	334
2172	0	10
2172	1	390
2173	0	30
2173	1	303
2174	0	13
2174	1	390
2175	0	13
2175	1	259
2176	0	10
2176	1	304
2177	0	23
2177	1	522
2178	0	21
2178	1	536
2179	0	24
2179	1	464
2180	0	15
2180	1	244
2181	0	11
2181	1	236
2182	0	19
2182	1	310
2183	0	4
2183	1	1317
2184	0	4
2184	1	228
2185	0	17
2185	1	358
2186	0	33
2186	1	360
2187	0	14
2187	1	297
2188	0	23
2188	1	364
2189	0	26
2189	1	364
2190	0	17
2190	1	103
2191	0	15
2191	1	164
2192	0	15
2192	1	214
2193	0	4
2193	1	26
2194	0	11
2194	1	332
2195	0	6
2195	1	268
2196	1	76
2197	1	32
2198	0	6
2198	1	262
2199	0	29
2199	1	618
2200	0	19
2200	1	283
2201	1	60
2202	0	42
2202	1	902
2203	0	18
2203	1	174
2204	0	17
2204	1	228
2205	0	5
2205	1	33
2206	0	30
2206	1	521
2207	0	28
2207	1	355
2208	0	11
2208	1	448
2209	0	3
2209	1	430
2210	0	16
2210	1	381
2211	0	11
2211	1	212
2212	0	20
2212	1	279
2213	0	28
2213	1	383
2214	0	7
2214	1	196
2215	0	37
2215	1	435
2216	0	31
2216	1	474
2217	0	10
2217	1	231
2218	0	9
