SA1_internal_2021	medianMortgageRepayment
36283	21996
36284	21456
36285	24012
36286	21324
36287	20796
36288	9876
36289	25692
36290	21324
36291	24168
36292	28104
36293	23556
36294	26004
36295	28596
36296	31200
36297	24192
36298	26016
36299	26208
36300	26004
36301	21288
36302	28884
36303	
36304	27948
36305	26004
36306	24192
36307	
36308	26004
36309	22800
36310	21636
36311	18576
36312	23400
36313	19764
36314	22884
36315	18720
36316	21360
36317	15600
36318	15432
36319	20328
36320	16116
36321	22884
36322	23472
36323	18204
36324	21084
36325	15600
36326	19704
36327	15420
36328	16224
36329	22044
36330	17688
36331	15600
36332	21852
36333	17676
36334	14244
36335	21912
36336	23436
36337	11076
36338	23400
36339	23964
36340	19800
36341	16656
36342	13020
36343	20796
36344	24000
36345	15600
36346	24000
36347	20796
36348	20040
36349	18216
36350	17832
36351	20280
36352	16800
36353	16200
36354	19200
36355	15216
36356	20796
36357	20796
36358	21600
36359	15600
36360	21840
36361	21588
36362	23400
36363	24000
36364	24444
36365	
36366	21720
36367	31200
36368	38700
36369	31200
36370	32760
36371	30000
36372	
36373	31200
36374	31200
36375	36000
36376	44304
36377	33600
36378	31560
36379	29304
36380	36000
36381	25080
36382	28596
36383	34200
36384	28596
36385	29964
36386	26004
36387	28428
36388	32760
36389	31200
36390	31200
36391	30000
36392	48000
36393	25608
36394	24000
36395	30156
36396	27384
36397	29868
36398	26004
36399	31200
36400	35136
36401	31200
36402	8448
36403	20796
36404	30684
36405	21840
36406	26004
36407	20400
36408	21744
36409	
36410	26004
36411	23400
36412	27960
36413	26208
36414	26004
36415	31200
36416	26328
36417	30000
36418	31200
36419	30000
36420	26004
36421	23508
36422	29136
36423	26832
36424	22260
36425	20400
36426	21000
36427	26004
36428	19920
36429	20796
36430	19056
36431	25236
36432	21600
36433	19560
36434	22680
36435	21144
36436	20928
36437	23700
36438	29100
36439	28452
36440	28800
36441	25608
36442	16716
36443	25464
36444	30240
36445	36000
36446	23700
36447	24000
36448	
36449	28800
36450	25200
36451	28800
36452	29904
36453	31440
36454	20796
36455	33804
36456	28800
36457	28800
36458	26400
36459	31512
36460	31200
36461	27600
36462	31200
36463	41604
36464	25500
36465	31200
36466	25608
36467	28800
36468	24000
36469	27300
36470	32400
36471	25716
36472	30000
36473	29640
36474	26856
36475	29916
36476	24000
36477	
36478	16872
36479	28596
36480	
36481	26004
36482	28800
36483	32244
36484	32400
36485	36204
36486	21516
36487	30000
36488	30000
36489	
36490	13260
36491	26400
36492	24000
36493	26808
36494	20868
36495	19200
36496	21600
36497	19956
36498	20148
36499	24000
36500	26004
36501	30000
36502	32544
36503	28800
36504	30600
36505	18204
36506	23400
36507	24000
36508	26004
36509	22800
36510	20148
36511	26256
36512	31200
36513	24732
36514	20796
36515	26004
36516	21600
36517	20400
36518	18240
36519	30000
36520	28800
36521	18204
36522	18324
36523	18000
36524	26004
36525	16920
36526	25608
36527	18204
36528	21864
36529	22044
36530	19500
36531	20976
36532	32292
36533	19764
36534	28596
36535	33600
36536	31200
36537	27300
36538	24000
36539	22740
36540	36396
36541	18000
36542	28080
36543	37656
36544	31416
36545	39420
36546	36000
36547	33228
36548	35652
36549	28896
36550	42000
36551	
36552	26004
36553	29700
36554	20796
36555	
36556	24000
36557	52896
36558	25980
36559	22800
36560	30000
36561	30000
36562	21228
36563	23220
36564	22800
36565	26424
36566	31200
36567	23028
36568	28812
36569	26784
36570	24000
36571	20532
36572	17292
36573	19104
36574	25116
36575	21672
36576	22800
36577	22104
36578	16488
36579	27600
36580	23400
36581	31656
36582	26004
36583	26400
36584	20760
36585	28704
36586	18720
36587	26004
36588	28728
36589	20040
36590	18204
36591	21972
36592	26160
36593	23040
36594	21816
36595	20796
36596	17856
36597	26004
36598	26472
36599	28224
36600	26400
36601	31620
36602	32400
36603	27984
36604	30000
36605	27888
36606	27216
36607	21876
36608	36000
36609	32112
36610	25836
36611	31200
36612	29412
36613	22512
36614	26004
36615	24960
36616	25524
36617	27600
36618	27372
36619	26700
36620	24804
36621	18720
36622	23052
36623	26004
36624	28800
36625	24000
36626	28800
36627	27300
36628	30828
36629	30000
36630	26808
36631	30000
36632	26004
36633	26004
36634	17364
36635	
36636	24192
36637	25008
36638	27600
36639	24000
36640	30600
36641	28644
36642	33420
36643	25896
36644	18204
36645	19236
36646	16200
36647	19428
36648	20400
36649	28620
36650	18960
36651	20280
36652	15600
36653	31440
36654	19200
36655	
36656	18204
36657	19500
36658	31200
36659	23016
36660	20280
36661	
36662	23400
36663	21600
36664	23400
36665	22800
36666	19200
36667	26004
36668	26004
36669	34800
36670	33672
36671	36396
36672	42828
36673	31992
36674	26700
36675	
36676	
36677	21600
36678	8400
36679	34800
36680	28704
36681	18204
36682	20796
36683	26004
36684	23400
36685	28800
36686	19380
36687	29040
36688	27504
36689	26004
36690	17844
36691	28968
36692	25008
36693	18204
36694	17136
36695	22800
36696	19224
36697	24000
36698	25464
36699	24300
36700	18204
36701	21300
36702	22800
36703	14400
36704	10344
36705	25356
36706	74268
36707	
36708	20388
36709	27036
36710	15984
36711	22452
36712	30000
36713	18000
36714	20400
36715	28800
36716	22776
36717	29952
36718	19704
36719	17400
36720	19728
36721	24000
36722	19200
36723	24000
36724	26676
36725	24000
36726	20544
36727	26004
36728	23964
36729	24000
36730	22980
36731	27600
36732	43200
36733	26688
36734	24000
36735	28092
36736	29124
36737	25140
36738	25476
36739	26004
36740	23472
36741	24888
36742	24708
36743	25200
36744	26004
36745	22488
36746	27564
36747	26004
36748	22356
36749	21600
36750	24000
36751	25200
36752	
36753	30600
36754	31200
36755	20796
36756	24000
36757	29856
36758	22884
36759	26400
36760	29460
36761	
36762	27564
36763	26004
36764	27168
36765	26208
36766	29604
36767	24000
36768	26004
36769	27000
36770	21600
36771	26004
36772	24000
36773	21840
36774	24000
36775	19764
36776	26208
36777	28800
36778	24000
36779	24000
36780	24000
36781	20796
36782	24000
36783	22104
36784	24708
36785	23052
36786	23400
36787	18000
36788	22848
36789	19236
36790	18900
36791	21600
36792	26004
36793	33600
36794	37704
36795	26004
36796	29400
36797	25200
36798	41604
36799	30000
36800	40740
36801	27828
36802	27972
36803	34536
36804	36396
36805	31200
36806	30000
36807	33540
36808	32400
36809	32760
36810	24336
36811	31200
36812	25008
36813	37392
36814	31200
36815	36396
36816	31176
36817	30600
36818	23400
36819	24948
36820	26160
36821	25872
36822	25992
36823	28560
36824	28596
36825	20796
36826	
36827	19992
36828	28476
36829	17160
36830	26004
36831	25200
36832	23916
36833	24672
36834	20280
36835	22752
36836	18204
36837	19356
36838	18252
36839	18168
36840	19500
36841	20796
36842	29124
36843	26004
36844	26004
36845	22728
36846	23124
36847	24756
36848	25116
36849	26004
36850	15732
36851	25968
36852	24000
36853	21264
36854	20796
36855	23304
36856	24600
36857	24000
36858	22656
36859	21132
36860	24000
36861	25008
36862	20292
36863	26208
36864	19200
36865	19116
36866	31524
36867	19500
36868	21324
36869	20976
36870	26004
36871	20028
36872	20400
36873	24000
36874	22200
36875	20796
36876	21780
36877	
36878	15600
36879	19200
36880	19908
36881	26004
36882	30000
36883	20748
36884	18000
36885	20424
36886	20796
36887	23148
36888	24420
36889	25176
36890	21600
36891	18468
36892	26664
36893	28596
36894	31200
36895	31200
36896	29124
36897	26328
36898	25224
36899	20196
36900	23400
36901	24000
36902	
36903	
36904	25092
36905	27600
36906	18204
36907	14784
36908	8400
36909	25008
36910	15000
36911	26004
36912	21108
36913	27000
36914	30492
36915	17976
36916	29904
36917	26004
36918	25476
36919	23400
36920	23556
36921	23472
36922	
36923	24528
36924	
36925	21192
36926	23640
36927	27600
36928	26400
36929	24000
36930	21852
36931	22800
36932	23136
36933	23100
36934	25740
36935	24600
36936	31200
36937	30000
36938	30000
36939	31200
36940	30816
36941	26004
36942	31200
36943	31200
36944	32100
36945	28896
36946	28596
36947	26400
36948	26004
36949	28596
36950	26004
36951	26004
36952	31200
36953	24000
36954	37524
36955	30000
36956	25740
36957	29184
36958	22356
36959	20700
36960	18720
36961	18204
36962	20796
36963	21072
36964	21228
36965	20604
36966	22116
36967	21624
36968	23124
36969	21432
36970	22080
36971	22536
36972	20568
36973	24000
36974	16800
36975	15600
36976	24000
36977	21600
36978	31200
36979	26508
36980	23100
36981	28800
36982	20796
36983	28200
36984	24852
36985	20796
36986	18000
36987	20796
36988	17604
36989	20292
36990	
36991	22800
36992	24000
36993	24840
36994	25908
36995	20796
36996	22320
36997	18000
36998	17556
36999	20796
37000	21204
37001	21600
37002	26004
37003	24000
37004	24000
37005	28104
37006	21792
37007	21204
37008	18000
37009	22800
37010	26004
37011	24936
37012	18000
37013	16848
37014	21360
37015	36000
37016	17940
37017	26004
37018	21636
37019	26004
37020	19092
37021	18468
37022	20796
37023	24960
37024	19356
37025	20796
37026	
37027	22884
37028	
37029	26004
37030	25008
37031	27372
37032	25908
37033	20604
37034	19956
37035	24348
37036	25500
37037	26400
37038	20808
37039	24120
37040	23904
37041	24852
37042	24000
37043	26004
37044	26004
37045	26388
37046	25740
37047	26004
37048	26004
37049	24024
37050	18720
37051	24000
37052	24000
37053	24000
37054	24000
37055	24000
37056	23400
37057	25704
37058	24876
37059	25608
37060	22800
37061	24348
37062	24000
37063	
37064	25692
37065	21060
37066	23400
37067	21720
37068	22488
37069	21312
37070	24696
37071	26004
37072	24000
37073	24672
37074	24000
37075	25068
37076	23400
37077	18204
37078	22884
37079	25188
37080	25032
37081	21180
37082	23400
37083	19500
37084	
37085	20076
37086	20400
37087	
37088	12996
37089	18204
37090	19896
37091	18792
37092	18660
37093	20148
37094	18204
37095	13260
37096	19248
37097	18204
37098	15084
37099	16116
37100	19500
37101	18204
37102	16728
37103	16464
37104	16116
37105	17820
37106	19200
37107	
37108	18108
37109	20400
37110	18000
37111	20460
37112	15384
37113	
37114	
37115	27564
37116	26004
37117	27420
37118	26004
37119	22800
37120	21600
37121	29400
37122	22104
37123	16896
37124	21600
37125	18564
37126	15360
37127	28656
37128	22428
37129	24576
37130	24000
37131	28104
37132	18708
37133	22908
37134	20796
37135	21324
37136	19992
37137	19224
37138	19764
37139	18456
37140	18204
37141	16200
37142	18000
37143	16800
37144	20916
37145	15600
37146	21336
37147	13776
37148	16800
37149	15600
37150	20760
37151	18708
37152	26412
37153	25200
37154	22800
37155	18708
37156	22800
37157	17352
37158	17376
37159	18204
37160	22200
37161	19500
37162	19620
37163	20796
37164	27408
37165	18204
37166	24000
37167	23808
37168	22500
37169	27720
37170	20148
37171	24000
37172	20796
37173	26004
37174	27720
37175	26208
37176	20796
37177	24456
37178	20352
37179	28596
37180	27108
37181	21732
37182	26004
37183	31200
37184	15180
37185	34908
37186	25008
37187	26796
37188	24000
37189	21000
37190	22500
37191	18204
37192	18000
37193	24000
37194	20520
37195	14400
37196	24000
37197	23760
37198	19200
37199	23400
37200	28032
37201	20100
37202	24000
37203	18204
37204	24000
37205	24000
37206	22260
37207	16980
37208	20796
37209	21912
37210	23400
37211	20796
37212	20796
37213	25080
37214	24000
37215	18900
37216	21276
37217	24000
37218	28800
37219	25872
37220	20016
37221	19236
37222	26076
37223	26328
37224	26028
37225	25200
37226	25224
37227	26772
37228	29304
37229	31200
37230	27600
37231	21276
37232	
37233	
37234	24060
37235	25200
37236	26604
37237	23400
37238	22428
37239	25164
37240	25620
37241	26208
37242	26004
37243	23700
37244	20856
37245	22632
37246	20604
37247	22776
37248	26004
37249	23400
37250	21576
37251	20928
37252	24000
37253	23400
37254	24000
37255	21984
37256	20016
37257	24180
37258	23184
37259	19200
37260	21420
37261	23400
37262	20796
37263	26004
37264	22284
37265	22104
37266	17316
37267	21840
37268	21456
37269	21636
37270	20796
37271	23988
37272	23700
37273	24000
37274	24600
37275	24000
37276	31524
37277	31716
37278	
37279	
37280	22884
37281	26004
37282	20796
37283	20796
37284	24000
37285	26400
37286	30000
37287	20796
37288	27600
37289	21084
37290	25920
37291	25008
37292	22872
37293	
37294	22188
37295	31200
37296	31512
37297	22248
37298	22104
37299	30000
37300	25008
37301	27588
37302	26004
37303	29688
37304	30000
37305	26004
37306	28680
37307	26880
37308	26004
37309	29400
37310	22776
37311	26760
37312	23400
37313	24300
37314	28596
37315	23400
37316	22800
37317	23400
37318	21384
37319	28704
37320	24252
37321	22416
37322	20400
37323	22884
37324	24000
37325	27564
37326	29796
37327	
37328	28704
37329	26820
37330	20796
37331	23100
37332	26004
37333	31200
37334	25800
37335	28152
37336	19200
37337	25800
37338	30600
37339	30444
37340	40224
37341	24552
37342	33648
37343	31200
37344	39000
37345	20796
37346	30372
37347	30000
37348	31848
37349	37200
37350	46800
37351	32400
37352	34668
37353	35100
37354	48000
37355	42000
37356	25956
37357	31752
37358	26208
37359	30000
37360	37200
37361	31200
37362	31200
37363	29904
37364	25608
37365	26004
37366	30000
37367	27048
37368	28464
37369	31200
37370	26400
37371	26004
37372	44196
37373	36000
37374	30000
37375	31200
37376	28476
37377	27600
37378	27156
37379	26808
37380	30348
37381	31200
37382	40560
37383	31200
37384	45600
37385	34260
37386	36276
37387	33804
37388	46200
37389	47400
37390	24000
37391	25800
37392	24000
37393	26004
37394	25632
37395	26340
37396	28692
37397	25812
37398	24000
37399	26400
37400	27564
37401	26004
37402	24000
37403	26508
37404	31800
37405	30000
37406	26004
37407	30000
37408	26004
37409	31800
37410	27300
37411	26400
37412	24264
37413	36000
37414	33708
37415	38448
37416	39000
37417	28800
37418	39396
37419	28800
37420	42552
37421	36000
37422	36000
37423	34320
37424	36000
37425	36000
37426	36000
37427	31200
37428	29400
37429	37500
37430	33108
37431	42000
37432	31200
37433	45600
37434	26004
37435	31200
37436	28596
37437	20796
37438	35208
37439	21132
37440	
37441	34908
37442	24000
37443	31020
37444	28596
37445	33000
37446	25572
37447	25764
37448	33804
37449	19200
37450	24480
37451	25512
37452	50652
37453	51000
37454	32232
37455	28800
37456	30000
37457	20688
37458	23640
37459	19848
37460	27120
37461	24756
37462	31800
37463	18204
37464	22500
37465	26424
37466	26004
37467	26112
37468	33372
37469	24960
37470	43200
37471	36396
37472	19500
37473	26208
37474	21144
37475	24000
37476	33336
37477	48000
37478	18072
37479	18144
37480	17760
37481	19236
37482	36000
37483	41604
37484	32940
37485	31200
37486	28800
37487	33600
37488	33276
37489	26448
37490	31200
37491	34548
37492	20796
37493	16584
37494	19716
37495	24228
37496	18144
37497	22044
37498	31200
37499	14304
37500	36396
37501	20016
37502	18300
37503	18432
37504	18204
37505	19224
37506	21840
37507	48000
37508	38748
37509	43200
37510	43548
37511	45000
37512	36000
37513	
37514	22536
37515	17232
37516	24564
37517	20124
37518	19500
37519	23580
37520	20796
37521	31200
37522	33180
37523	42948
37524	27036
37525	19200
37526	17028
37527	20796
37528	25476
37529	18984
37530	19224
37531	18612
37532	16068
37533	23100
37534	15600
37535	26004
37536	16236
37537	17772
37538	21420
37539	36204
37540	31200
37541	28800
37542	15864
37543	24696
37544	28836
37545	23880
37546	
37547	30000
37548	21336
37549	20904
37550	32628
37551	27864
37552	27600
37553	27816
37554	19500
37555	26208
37556	18204
37557	21600
37558	21540
37559	23400
37560	15240
37561	24960
37562	22752
37563	21840
37564	20796
37565	22800
37566	25140
37567	
37568	8244
37569	23400
37570	21900
37571	23688
37572	20088
37573	24000
37574	23568
37575	23184
37576	20700
37577	26784
37578	22740
37579	24696
37580	25800
37581	22416
37582	26340
37583	25200
37584	27792
37585	26004
37586	25200
37587	28800
37588	28080
37589	23400
37590	26940
37591	27180
37592	27600
37593	23400
37594	23964
37595	26520
37596	17988
37597	26004
37598	30288
37599	21600
37600	
37601	
37602	22620
37603	33600
37604	35208
37605	26004
37606	30000
37607	30000
37608	27600
37609	26004
37610	23400
37611	26208
37612	26004
37613	28800
37614	26004
37615	26004
37616	25152
37617	31512
37618	31200
37619	28704
37620	28080
37621	24660
37622	27816
37623	29400
37624	25884
37625	30000
37626	28104
37627	23400
37628	26004
37629	31200
37630	26052
37631	25128
37632	25608
37633	25212
37634	23904
37635	29880
37636	28848
37637	26004
37638	26136
37639	26256
37640	31200
37641	30000
37642	26004
37643	27600
37644	22488
37645	26004
37646	26004
37647	26004
37648	24828
37649	27600
37650	21852
37651	26316
37652	28800
37653	24600
37654	17628
37655	24900
37656	20796
37657	26004
37658	21456
37659	24960
37660	15888
37661	21900
37662	27600
37663	31200
37664	20604
37665	33336
37666	
37667	31200
37668	22992
37669	27600
37670	26004
37671	20856
37672	
37673	30240
37674	36204
37675	32256
37676	
37677	19500
37678	26808
37679	
37680	20400
37681	18756
37682	35400
37683	26196
37684	22800
37685	26004
37686	17364
37687	26604
37688	27300
37689	28596
37690	16800
37691	
37692	26004
37693	27600
37694	19452
37695	25008
37696	19788
37697	20592
37698	17196
37699	28920
37700	15732
37701	15600
37702	21060
37703	23400
37704	23220
37705	17028
37706	21060
37707	20772
37708	13200
37709	17484
37710	20796
37711	20796
37712	19500
37713	16416
37714	15600
37715	22776
37716	36204
37717	25596
37718	29160
37719	36000
37720	29016
37721	17904
37722	33600
37723	24000
37724	34908
37725	31200
37726	30552
37727	24744
37728	26100
37729	27672
37730	30600
37731	26004
37732	25200
37733	18204
37734	21288
37735	18000
37736	18204
37737	24000
37738	26004
37739	17952
37740	21756
37741	20796
37742	28104
37743	26004
37744	26304
37745	26004
37746	22764
37747	21840
37748	21936
37749	25272
37750	28704
37751	20796
37752	24000
37753	20460
37754	24000
37755	20796
37756	34200
37757	41400
37758	20796
37759	42252
37760	36000
37761	20796
37762	18672
37763	19824
37764	24444
37765	36000
37766	36000
37767	26004
37768	24000
37769	25800
37770	30888
37771	26544
37772	26004
37773	24000
37774	28596
37775	31200
37776	37596
37777	21408
37778	30552
37779	56004
37780	24000
37781	36000
37782	25200
37783	22620
37784	19164
37785	28800
37786	35100
37787	22800
37788	24312
37789	20700
37790	21252
37791	22200
37792	25200
37793	
37794	20592
37795	21324
37796	18852
37797	22704
37798	20100
37799	22980
37800	21000
37801	20700
37802	
37803	23784
37804	18720
37805	29076
37806	32400
37807	27600
37808	24384
37809	26400
37810	24744
37811	20400
37812	19308
37813	24984
37814	15948
37815	17160
37816	17400
37817	18000
37818	18204
37819	19560
37820	20388
37821	24708
37822	36516
37823	19200
37824	23400
37825	21600
37826	20364
37827	30000
37828	15600
37829	24900
37830	15828
37831	25476
37832	26004
37833	24648
37834	31200
37835	37056
37836	35808
37837	27804
37838	28596
37839	20568
37840	26004
37841	22164
37842	27600
37843	21804
37844	31200
37845	26460
37846	24000
37847	25332
37848	32400
37849	24000
37850	23136
37851	38064
37852	25512
37853	20796
37854	23916
37855	23400
37856	23400
37857	23448
37858	24000
37859	21324
37860	21852
37861	32496
37862	29076
37863	36204
37864	25200
37865	24000
37866	43200
37867	32748
37868	41604
37869	41808
37870	25668
37871	45144
37872	39000
37873	42000
37874	35616
37875	31200
37876	36000
37877	34452
37878	28596
37879	28800
37880	23400
37881	30000
37882	31200
37883	54456
37884	18000
37885	23400
37886	36000
37887	25476
37888	26004
37889	27300
37890	33012
37891	34200
37892	27600
37893	23676
37894	31200
37895	23940
37896	17652
37897	18108
37898	32400
37899	31200
37900	41964
37901	39000
37902	42000
37903	41604
37904	23640
37905	26004
37906	48000
37907	26940
37908	41556
37909	29688
37910	36000
37911	30312
37912	30600
37913	22116
37914	24000
37915	20412
37916	31200
37917	22908
37918	23916
37919	28800
37920	24000
37921	21372
37922	33708
37923	29376
37924	31200
37925	41316
37926	35712
37927	30864
37928	22824
37929	33708
37930	36000
37931	
37932	23400
37933	20796
37934	23292
37935	33708
37936	25200
37937	23520
37938	
37939	22200
37940	26004
37941	26400
37942	23868
37943	30240
37944	23892
37945	25896
37946	31440
37947	31200
37948	36000
37949	39000
37950	36396
37951	31200
37952	24204
37953	31200
37954	26292
37955	31584
37956	30600
37957	78000
37958	27348
37959	38100
37960	
37961	30000
37962	28800
37963	26004
37964	
37965	23592
37966	48000
37967	22776
37968	22884
37969	21600
37970	14244
37971	17760
37972	18984
37973	33144
37974	29124
37975	28704
37976	19140
37977	29952
37978	20796
37979	20796
37980	20796
37981	19836
37982	33600
37983	31200
37984	40620
37985	39000
37986	
37987	31200
37988	29400
37989	36600
37990	51996
37991	60000
37992	33600
37993	24000
37994	24000
37995	23400
37996	37200
37997	18204
37998	20592
37999	44460
38000	31200
38001	19308
38002	20796
38003	24000
38004	36000
38005	51996
38006	19668
38007	24000
38008	42900
38009	20160
38010	34104
38011	31620
38012	25608
38013	24000
38014	19608
38015	18984
38016	20796
38017	20604
38018	19500
38019	21600
38020	18708
38021	36000
38022	30000
38023	30000
38024	26004
38025	32820
38026	36204
38027	36000
38028	22116
38029	28800
38030	28464
38031	32076
38032	33804
38033	32400
38034	34800
38035	31200
38036	41808
38037	39600
38038	24000
38039	20604
38040	23400
38041	27600
38042	30000
38043	66000
38044	48324
38045	53304
38046	25800
38047	19188
38048	23088
38049	23112
38050	27300
38051	20796
38052	40452
38053	36000
38054	32868
38055	20796
38056	
38057	42000
38058	31800
38059	36396
38060	41604
38061	36000
38062	36000
38063	41604
38064	34968
38065	23916
38066	26940
38067	24348
38068	30696
38069	33804
38070	20640
38071	26208
38072	24000
38073	18588
38074	21708
38075	26004
38076	26004
38077	31200
38078	27600
38079	48000
38080	26496
38081	
38082	
38083	22800
38084	22116
38085	20796
38086	17892
38087	21600
38088	19488
38089	19188
38090	31200
38091	34008
38092	30600
38093	22356
38094	24000
38095	21600
38096	27924
38097	24108
38098	26004
38099	27168
38100	24960
38101	24000
38102	23532
38103	26004
38104	23100
38105	21600
38106	18576
38107	
38108	26004
38109	65004
38110	32760
38111	32496
38112	23700
38113	24000
38114	22200
38115	20688
38116	26004
38117	20796
38118	23988
38119	27588
38120	25716
38121	16776
38122	28332
38123	26004
38124	20544
38125	25788
38126	27432
38127	26724
38128	18204
38129	18204
38130	18240
38131	20808
38132	24000
38133	25008
38134	23280
38135	24252
38136	22452
38137	16644
38138	29304
38139	26652
38140	16896
38141	18204
38142	23388
38143	41808
38144	27600
38145	28596
38146	36456
38147	42000
38148	26004
38149	26004
38150	35052
38151	32904
38152	31500
38153	24000
38154	20952
38155	30000
38156	24000
38157	27600
38158	26400
38159	21708
38160	25008
38161	36000
38162	36360
38163	44196
38164	24000
38165	30588
38166	30000
38167	33276
38168	18000
38169	18204
38170	35400
38171	36924
38172	33144
38173	31200
38174	21600
38175	19368
38176	27600
38177	19500
38178	21600
38179	28260
38180	20640
38181	23400
38182	20016
38183	28800
38184	32796
38185	39480
38186	36396
38187	30000
38188	22476
38189	18204
38190	21132
38191	24696
38192	31200
38193	22704
38194	13212
38195	25440
38196	29556
38197	17676
38198	33228
38199	28596
38200	36852
38201	36000
38202	26004
38203	36000
38204	36000
38205	26004
38206	40500
38207	36000
38208	39096
38209	38400
38210	36000
38211	27000
38212	33804
38213	20796
38214	34320
38215	32748
38216	24228
38217	36000
38218	31152
38219	34392
38220	33708
38221	30000
38222	29040
38223	36000
38224	20796
38225	31512
38226	19764
38227	31200
38228	36000
38229	41604
38230	33516
38231	47664
38232	26004
38233	20796
38234	17124
38235	19500
38236	24696
38237	18900
38238	19536
38239	38400
38240	34308
38241	39000
38242	30084
38243	33936
38244	31200
38245	33000
38246	36396
38247	27504
38248	32328
38249	36000
38250	36516
38251	36000
38252	33456
38253	36000
38254	40800
38255	31200
38256	36396
38257	33600
38258	33552
38259	40800
38260	35232
38261	36204
38262	20796
38263	33852
38264	27228
38265	30840
38266	32376
38267	28608
38268	31200
38269	24480
38270	28800
38271	25932
38272	36000
38273	36000
38274	36000
38275	33600
38276	26004
38277	31200
38278	39000
38279	36000
38280	33804
38281	37404
38282	33804
38283	30000
38284	35616
38285	27912
38286	21216
38287	20796
38288	19956
38289	22188
38290	18000
38291	39360
38292	38052
38293	39000
38294	36000
38295	26004
38296	29820
38297	31200
38298	39000
38299	26004
38300	34956
38301	30000
38302	32244
38303	30000
38304	24336
38305	
38306	20148
38307	19368
38308	32220
38309	34836
38310	36000
38311	38088
38312	26208
38313	28176
38314	27084
38315	16380
38316	24000
38317	23964
38318	20016
38319	19272
38320	36000
38321	31512
38322	19200
38323	26004
38324	19884
38325	18324
38326	20400
38327	18156
38328	19200
38329	22260
38330	16380
38331	22104
38332	27600
38333	23880
38334	17004
38335	18852
38336	20796
38337	18720
38338	23400
38339	20604
38340	18204
38341	20796
38342	20796
38343	23700
38344	20280
38345	20400
38346	20796
38347	21324
38348	24000
38349	23400
38350	22488
38351	23400
38352	20796
38353	23400
38354	15924
38355	20796
38356	26208
38357	23556
38358	18204
38359	20400
38360	18000
38361	18204
38362	27504
38363	20724
38364	17424
38365	
38366	11760
38367	19200
38368	22200
38369	20796
38370	12000
38371	18288
38372	18384
38373	25620
38374	16200
38375	20400
38376	15600
38377	20052
38378	15600
38379	23700
38380	
38381	19500
38382	18384
38383	21600
38384	17976
38385	19824
38386	
38387	20616
38388	31200
38389	20796
38390	20688
38391	18720
38392	20796
38393	28596
38394	20796
38395	20796
38396	23400
38397	23400
38398	24396
38399	20796
38400	26004
38401	31200
38402	20796
38403	15600
38404	16896
38405	
38406	14304
38407	21156
38408	20796
38409	26784
38410	23532
38411	24000
38412	18804
38413	20796
38414	40800
38415	16896
38416	22356
38417	25608
38418	
38419	4800
38420	24000
38421	20796
38422	26760
38423	19500
38424	19500
38425	22800
38426	14400
38427	16800
38428	20700
38429	16728
38430	12996
38431	18528
38432	17616
38433	
38434	18204
38435	22704
38436	19500
38437	18000
38438	26004
38439	26004
38440	20796
38441	30000
38442	19200
38443	20268
38444	20016
38445	20724
38446	23400
38447	26700
38448	20796
38449	19200
38450	19632
38451	20292
38452	20796
38453	25464
38454	22848
38455	20772
38456	20796
38457	17976
38458	30600
38459	20796
38460	18204
38461	19848
38462	
38463	
38464	16800
38465	15408
38466	19200
38467	13776
38468	18204
38469	18984
38470	17160
38471	16800
38472	20796
38473	20796
38474	
38475	12324
38476	16800
38477	17352
38478	20796
38479	13752
38480	12996
38481	15600
38482	15600
38483	14400
38484	16116
38485	17160
38486	20304
38487	20076
38488	16800
38489	20796
38490	20796
38491	18720
38492	16644
38493	20796
38494	23040
38495	16896
38496	15600
38497	15084
38498	20604
38499	18108
38500	12996
38501	24000
38502	15000
38503	15240
38504	18204
38505	16644
38506	15000
38507	16272
38508	18204
38509	18960
38510	16800
38511	10800
38512	15360
38513	15600
38514	15600
38515	19272
38516	26004
38517	12000
38518	14400
38519	15048
38520	14772
38521	24000
38522	12012
38523	12000
38524	18204
38525	20796
38526	13164
38527	17868
38528	15600
38529	18204
38530	19116
38531	17364
38532	21684
38533	20796
38534	21528
38535	20208
38536	20796
38537	18204
38538	18204
38539	23700
38540	19356
38541	16848
38542	13200
38543	15600
38544	20796
38545	18204
38546	16380
38547	20448
38548	15600
38549	16644
38550	16176
38551	14304
38552	16164
38553	18024
38554	20796
38555	17976
38556	18204
38557	15600
38558	17688
38559	18204
38560	24000
38561	16200
38562	18000
38563	18204
38564	20796
38565	28980
38566	25476
38567	20604
38568	15600
38569	24828
38570	17436
38571	15492
38572	15600
38573	20796
38574	20796
38575	20148
38576	15600
38577	17676
38578	14352
38579	14076
38580	13584
38581	14820
38582	23400
38583	21552
38584	18984
38585	22608
38586	24000
38587	25224
38588	16896
38589	19632
38590	23700
38591	21456
38592	26520
38593	19008
38594	23700
38595	19500
38596	
38597	18900
38598	18708
38599	18204
38600	18204
38601	14400
38602	17676
38603	19776
38604	18000
38605	15600
38606	11508
38607	15600
38608	19980
38609	15600
38610	13128
38611	20400
38612	20028
38613	
38614	8040
38615	12252
38616	9996
38617	11232
38618	17976
38619	13104
38620	14304
38621	15600
38622	16800
38623	15000
38624	11280
38625	15600
38626	14772
38627	10920
38628	13200
38629	17424
38630	14976
38631	12480
38632	12504
38633	17436
38634	13008
38635	9096
38636	12216
